0.373	-1.116
0.374	-0.927
0.375	-0.931
0.376	-1.050
0.377	-1.088
0.378	-0.891
0.379	-0.913
0.380	-1.064
0.381	-0.943
0.382	-0.783
0.383	-0.824
0.384	-0.917
0.385	-0.816
0.386	-0.679
0.387	-0.830
0.388	-0.785
0.389	-0.667
0.390	-0.637
0.391	-0.497
0.392	-0.404
0.393	-0.518
0.394	-0.480
0.395	-0.421
0.396	-0.259
0.397	-0.117
0.398	-0.077
0.399	-0.077
0.400	-0.095
0.401	0.085
0.402	0.145
0.403	0.195
0.404	0.272
0.405	0.274
0.406	0.319
0.407	0.523
0.408	0.476
0.409	0.453
0.410	0.615
0.411	0.644
0.412	0.714
0.413	0.753
0.414	0.704
0.415	0.891
0.416	0.737
0.417	0.776
0.418	1.011
0.419	0.847
0.420	0.946
0.421	0.900
0.422	1.064
0.423	0.940
0.424	0.962
0.425	1.095
0.426	0.959
0.427	1.071
0.428	1.022
0.429	0.853
0.430	0.890
0.431	0.999
0.432	0.936
0.433	0.960
0.434	0.796
0.435	0.739
0.436	0.695
0.437	0.757
0.438	0.587
0.439	0.681
0.440	0.658
0.441	0.591
0.442	0.407
0.443	0.401
0.444	0.322
0.445	0.293
0.446	0.181
0.447	0.159
0.448	0.134
0.449	-0.024
0.450	0.014
0.451	-0.184
0.452	-0.155
0.453	-0.217
0.454	-0.297
0.455	-0.250
0.456	-0.428
0.457	-0.388
0.458	-0.469
0.459	-0.431
0.460	-0.541
0.461	-0.560
0.462	-0.635
0.463	-0.776
0.464	-0.734
0.465	-0.933
0.466	-0.836
0.467	-0.790
0.468	-0.875
0.469	-0.894
0.470	-0.946
0.471	-0.993
0.472	-1.017
0.473	-0.937
0.474	-0.923
0.475	-0.956
0.476	-1.085
0.477	-1.109
0.478	-1.091
0.479	-0.922
0.480	-1.029
0.481	-0.900
0.482	-0.855
0.483	-0.859
0.484	-0.969
0.485	-0.933
0.486	-0.819
0.487	-0.789
0.488	-0.646
0.489	-0.548
0.490	-0.667
0.491	-0.575
0.492	-0.440
0.493	-0.331
0.494	-0.330
0.495	-0.356
0.496	-0.152
0.497	-0.266
0.498	-0.211
0.499	-0.062
0.500	0.082
0.501	0.107
0.502	0.226
0.503	0.110
0.504	0.222
0.505	0.361
0.506	0.460
0.507	0.438
0.508	0.541
0.509	0.644
0.510	0.521
0.511	0.744
0.512	0.697
0.513	0.837
0.514	0.769
0.515	0.822
0.516	0.954
0.517	0.951
0.518	0.983
0.519	0.953
0.520	0.990
0.521	1.092
0.522	1.091
0.523	0.948
0.524	1.092
0.525	1.022
0.526	1.032
0.527	1.057
0.528	1.051
0.529	1.042
0.530	0.892
0.531	0.956
0.532	0.897
0.533	0.793
0.534	0.918
0.535	0.900
0.536	0.864
0.537	0.770
0.538	0.663
0.539	0.665
0.540	0.612
0.541	0.572
0.542	0.491
0.543	0.338
0.544	0.388
0.545	0.192
0.546	0.299
0.547	0.192
0.548	0.208
0.549	0.067
0.550	-0.097
0.551	-0.065
0.552	-0.123
0.553	-0.300
0.554	-0.170
0.555	-0.338
0.556	-0.334
0.557	-0.438
0.558	-0.571
0.559	-0.558
0.560	-0.651
0.561	-0.661
0.562	-0.805
0.563	-0.675
0.564	-0.752
0.565	-0.731
0.566	-0.824
0.567	-0.890
0.568	-0.910
0.569	-0.806
0.570	-1.061
0.571	-1.075
0.572	-0.947
0.573	-0.968
0.574	-1.067
0.575	-1.070
0.576	-0.965
0.577	-0.886
0.578	-0.923
0.579	-0.978
0.580	-0.966
0.581	-0.842
0.582	-0.792
0.583	-0.764
0.584	-0.745
0.585	-0.742
0.586	-0.812
0.587	-0.720
0.588	-0.755
0.589	-0.643
0.590	-0.475
0.591	-0.544
0.592	-0.386
0.593	-0.309
0.594	-0.447
0.595	-0.320
0.596	-0.179
0.597	-0.121
0.598	-0.024
0.599	-0.123
0.600	0.065
0.601	0.179
0.602	0.083
0.603	0.163
0.604	0.264
0.605	0.323
0.606	0.399
0.607	0.349
0.608	0.476
0.609	0.501
0.610	0.626
0.611	0.742
0.612	0.612
0.613	0.756
0.614	0.862
0.615	0.711
0.616	0.813
0.617	0.801
0.618	0.941
0.619	0.953
0.620	0.995
0.621	0.993
0.622	0.872
0.623	1.007
0.624	1.014
0.625	0.936
0.626	0.878
0.627	0.953
0.628	0.860
0.629	1.075
0.630	0.976
0.631	0.997
0.632	1.002
0.633	0.985
0.634	0.763
0.635	0.796
0.636	0.767
0.637	0.803
0.638	0.719
0.639	0.754
0.640	0.502
0.641	0.484
0.642	0.577
0.643	0.392
0.644	0.468
0.645	0.371
0.646	0.243
0.647	0.131
0.648	0.237
0.649	-0.032
0.650	0.091
0.651	-0.032
0.652	-0.071
0.653	-0.081
0.654	-0.328
0.655	-0.363
0.656	-0.451
0.657	-0.500
0.658	-0.450
0.659	-0.617
0.660	-0.681
0.661	-0.706
0.662	-0.573
0.663	-0.851
0.664	-0.855
0.665	-0.904
0.666	-0.854
0.667	-0.839
0.668	-0.801
0.669	-1.030
0.670	-0.922
0.671	-1.076
0.672	-1.009
0.673	-0.993
0.674	-1.014
0.675	-1.052
0.676	-1.062
0.677	-0.889
0.678	-0.966
0.679	-1.046
0.680	-1.067
0.681	-0.947
0.682	-0.826
0.683	-0.813
0.684	-0.880
0.685	-0.685
0.686	-0.887
0.687	-0.723
0.688	-0.759
0.689	-0.597
0.690	-0.538
0.691	-0.579
0.692	-0.384
0.693	-0.389
0.694	-0.408
0.695	-0.421
0.696	-0.182
0.697	-0.112
0.698	-0.076
0.699	-0.017
0.700	0.101
0.701	0.016
0.702	0.188
0.703	0.137
0.704	0.326
0.705	0.231
0.706	0.391
0.707	0.314
0.708	0.382
0.709	0.450
0.710	0.524
0.711	0.546
0.712	0.707
0.713	0.618
0.714	0.868
0.715	0.920
0.716	0.733
0.717	0.983
0.718	0.897
0.719	0.869
0.720	0.973
0.721	0.886
0.722	1.003
0.723	0.986
0.724	1.077
0.725	1.107
0.726	1.005
0.727	1.013
0.728	1.040
0.729	0.900
0.730	0.892
0.731	0.963
0.732	0.914
0.733	0.755
0.734	0.952
0.735	0.771
0.736	0.697
0.737	0.735
0.738	0.660
0.739	0.589
0.740	0.633
0.741	0.572
0.742	0.468
0.743	0.368
0.744	0.419
0.745	0.267
0.746	0.177
0.747	0.252
0.748	0.065
0.749	0.109
0.750	-0.121
0.751	0.023
0.752	-0.037
0.753	-0.162
0.754	-0.293
0.755	-0.267
0.756	-0.361
0.757	-0.339
0.758	-0.544
0.759	-0.597
0.760	-0.694
0.761	-0.634
0.762	-0.587
0.763	-0.701
0.764	-0.763
0.765	-0.729
0.766	-0.730
0.767	-0.817
0.768	-0.944
0.769	-0.965
0.770	-1.065
0.771	-1.088
0.772	-1.106
0.773	-0.995
0.774	-1.050
0.775	-0.948
0.776	-0.918
0.777	-0.990
0.778	-0.990
0.779	-1.074
0.780	-1.028
0.781	-0.934
0.782	-0.799
0.783	-0.990
0.784	-0.948
0.785	-0.873
0.786	-0.718
0.787	-0.701
0.788	-0.786
0.789	-0.522
0.790	-0.496
0.791	-0.619
0.792	-0.488
0.793	-0.361
0.794	-0.299
0.795	-0.432
0.796	-0.229
0.797	-0.128
0.798	-0.064
0.799	0.043
0.800	-0.101
0.801	0.135
0.802	0.237
0.803	0.088
0.804	0.192
0.805	0.244
0.806	0.446
0.807	0.325
0.808	0.543
0.809	0.480
0.810	0.506
0.811	0.747
0.812	0.750
0.813	0.628
0.814	0.891
0.815	0.895
0.816	0.805
0.817	0.924
0.818	0.894
0.819	0.913
0.820	0.990
0.821	0.925
0.822	1.007
0.823	0.900
0.824	0.893
0.825	0.969
0.826	0.907
0.827	1.032
0.828	0.886
0.829	1.064
0.830	0.972
0.831	0.857
0.832	0.947
0.833	0.884
0.834	0.797
0.835	0.920
0.836	0.838
0.837	0.634
0.838	0.569
0.839	0.641
0.840	0.563
0.841	0.464
0.842	0.470
0.843	0.341
0.844	0.320
0.845	0.292
0.846	0.125
0.847	0.225
0.848	0.032
0.849	0.053
0.850	-0.104
0.851	0.007
0.852	-0.054
0.853	-0.141
0.854	-0.146
0.855	-0.217
0.856	-0.477
0.857	-0.539
0.858	-0.475
0.859	-0.617
0.860	-0.481
0.861	-0.735
0.862	-0.713
0.863	-0.705
0.864	-0.736
0.865	-0.759
0.866	-0.834
0.867	-0.900
0.868	-0.824
0.869	-0.910
0.870	-0.846
0.871	-1.038
0.872	-0.910
0.873	-1.024
0.874	-1.028
0.875	-1.101
0.876	-0.921
0.877	-1.020
0.878	-0.920
0.879	-0.860
0.880	-0.864
0.881	-0.847
0.882	-0.851
0.883	-0.843
0.884	-0.840
0.885	-0.778
0.886	-0.770
0.887	-0.709
0.888	-0.642
0.889	-0.755
0.890	-0.524
0.891	-0.511
0.892	-0.572
0.893	-0.515
0.894	-0.444
0.895	-0.240
0.896	-0.163
0.897	-0.129
0.898	-0.204
0.899	-0.021
0.900	-0.047
0.901	-0.036
0.902	0.222
0.903	0.088
0.904	0.244
0.905	0.252
0.906	0.293
0.907	0.373
0.908	0.521
0.909	0.648
0.910	0.518
0.911	0.639
0.912	0.754
0.913	0.838
0.914	0.681
0.915	0.758
0.916	0.860
0.917	0.912
0.918	0.998
0.919	0.863
0.920	0.995
0.921	1.001
0.922	1.065
0.923	1.070
0.924	1.066
0.925	0.882
0.926	1.021
0.927	1.022
0.928	1.048
0.929	1.037
0.930	0.897
0.931	0.824
0.932	1.000
0.933	0.794
0.934	0.764
0.935	0.774
0.936	0.756
0.937	0.699
0.938	0.721
0.939	0.538
0.940	0.544
0.941	0.628
0.942	0.509
0.943	0.327
0.944	0.445
0.945	0.371
0.946	0.223
0.947	0.154
0.948	0.099
0.949	0.006
0.950	0.025
0.951	-0.171
0.952	-0.025
0.953	-0.204
0.954	-0.153
0.955	-0.265
0.956	-0.378
0.957	-0.433
0.958	-0.534
0.959	-0.605
0.960	-0.651
0.961	-0.618
0.962	-0.734
0.963	-0.822
0.964	-0.708
0.965	-0.814
0.966	-0.848
0.967	-0.953
0.968	-0.815
0.969	-1.021
0.970	-1.003
0.971	-1.047
0.972	-1.107
0.973	-0.892
0.974	-1.051
0.975	-0.923
0.976	-0.960
0.977	-0.945
0.978	-1.063
0.979	-1.082
0.980	-0.836
0.981	-0.861
0.982	-1.002
0.983	-0.786
0.984	-0.918
0.985	-0.685
0.986	-0.761
0.987	-0.687
0.988	-0.693
0.989	-0.555
0.990	-0.490
0.991	-0.483
0.992	-0.505
0.993	-0.502
0.994	-0.284
0.995	-0.395
0.996	-0.205
0.997	-0.231
0.998	-0.164
0.999	-0.055
1.000	-0.011
1.001	0.098
1.002	0.180
1.003	0.177
1.004	0.259
1.005	0.185
1.006	0.310
1.007	0.349
1.008	0.530
1.009	0.522
1.010	0.522
1.011	0.676
1.012	0.614
1.013	0.691
1.014	0.774
1.015	0.791
1.016	0.805
1.017	0.764
1.018	0.803
1.019	1.007
1.020	1.046
1.021	1.090
1.022	0.988
1.023	0.938
1.024	0.918
1.025	0.965
1.026	0.983
1.027	1.081
1.028	1.028
1.029	1.040
1.030	0.923
1.031	0.840
1.032	0.886
1.033	0.777
1.034	0.869
1.035	0.926
1.036	0.673
1.037	0.821
1.038	0.599
1.039	0.713
1.040	0.541
1.041	0.510
1.042	0.471
1.043	0.434
1.044	0.429
1.045	0.427
1.046	0.363
1.047	0.085
1.048	0.005
1.049	-0.049
1.050	0.099
1.051	0.037
1.052	-0.240
1.053	-0.208
1.054	-0.328
1.055	-0.379
1.056	-0.299
1.057	-0.395
1.058	-0.588
1.059	-0.545
1.060	-0.611
1.061	-0.647
1.062	-0.659
1.063	-0.645
1.064	-0.755
1.065	-0.883
1.066	-0.769
1.067	-0.833
1.068	-1.012
1.069	-0.814
1.070	-0.957
1.071	-0.997
1.072	-1.018
1.073	-0.884
1.074	-0.894
1.075	-1.099
1.076	-0.898
1.077	-0.898
1.078	-1.059
1.079	-0.863
1.080	-0.844
1.081	-1.032
1.082	-0.825
1.083	-0.759
1.084	-0.842
1.085	-0.933
1.086	-0.848
1.087	-0.782
1.088	-0.653
1.089	-0.697
1.090	-0.526
1.091	-0.652
1.092	-0.426
1.093	-0.463
1.094	-0.275
1.095	-0.363
1.096	-0.236
1.097	-0.144
1.098	-0.011
1.099	-0.032
1.100	0.034
1.101	0.046
1.102	0.002
1.103	0.311
1.104	0.215
1.105	0.415
1.106	0.268
1.107	0.367
1.108	0.557
1.109	0.484
1.110	0.509
1.111	0.695
1.112	0.655
1.113	0.606
1.114	0.820
1.115	0.906
1.116	0.722
1.117	0.973
1.118	0.824
1.119	0.965
1.120	0.863
1.121	1.075
1.122	1.026
1.123	1.085
1.124	0.942
1.125	1.012
1.126	0.912
1.127	1.074
1.128	0.913
1.129	0.872
1.130	0.939
1.131	1.020
1.132	0.916
1.133	0.867
1.134	0.934
1.135	0.911
1.136	0.742
1.137	0.843
1.138	0.603
1.139	0.559
1.140	0.525
1.141	0.501
1.142	0.586
1.143	0.458
1.144	0.335
1.145	0.338
1.146	0.253
1.147	0.157
1.148	0.126
1.149	0.111
1.150	-0.121
1.151	-0.025
1.152	-0.095
1.153	-0.139
1.154	-0.244
1.155	-0.210
1.156	-0.433
1.157	-0.382
1.158	-0.426
1.159	-0.545
1.160	-0.516
1.161	-0.718
1.162	-0.728
1.163	-0.770
1.164	-0.736
1.165	-0.889
1.166	-0.908
1.167	-0.995
1.168	-0.995
1.169	-0.950
1.170	-1.023
1.171	-0.997
1.172	-0.913
1.173	-1.085
1.174	-1.120
1.175	-1.089
1.176	-0.937
1.177	-0.984
1.178	-0.976
1.179	-1.032
1.180	-1.020
1.181	-0.919
1.182	-0.806
1.183	-0.790
1.184	-0.910
1.185	-0.830
1.186	-0.711
1.187	-0.735
1.188	-0.786
1.189	-0.647
1.190	-0.477
1.191	-0.441
1.192	-0.447
1.193	-0.484
1.194	-0.439
1.195	-0.365
1.196	-0.262
1.197	-0.198
1.198	-0.175
1.199	-0.041
1.200	0.094
1.201	0.067
1.202	0.243
1.203	0.226
1.204	0.285
1.205	0.430
1.206	0.443
1.207	0.398
1.208	0.486
1.209	0.491
1.210	0.622
1.211	0.697
1.212	0.776
1.213	0.737
1.214	0.792
1.215	0.709
1.216	0.957
1.217	0.832
1.218	0.924
1.219	0.816
1.220	1.023
1.221	0.973
1.222	1.088
1.223	0.974
1.224	1.069
1.225	0.910
1.226	1.049
1.227	0.925
1.228	1.007
1.229	0.846
1.230	1.031
1.231	0.923
1.232	0.911
1.233	0.949
1.234	0.751
1.235	0.726
1.236	0.839
1.237	0.835
1.238	0.699
1.239	0.585
1.240	0.525
1.241	0.459
1.242	0.365
1.243	0.329
1.244	0.425
1.245	0.338
1.246	0.177
1.247	0.232
1.248	0.235
1.249	0.135
1.250	0.055
1.251	-0.006
1.252	-0.174
1.253	-0.151
1.254	-0.335
1.255	-0.411
1.256	-0.297
1.257	-0.336
1.258	-0.526
1.259	-0.565
1.260	-0.496
1.261	-0.727
1.262	-0.596
1.263	-0.756
1.264	-0.662
1.265	-0.689
1.266	-0.830
1.267	-0.824
1.268	-0.803
1.269	-1.026
1.270	-1.076
1.271	-1.055
1.272	-1.030
1.273	-1.109
1.274	-1.056
1.275	-1.116
1.276	-0.961
1.277	-0.997
1.278	-0.929
1.279	-0.947
1.280	-1.009
1.281	-0.946
1.282	-0.951
1.283	-0.858
1.284	-0.949
1.285	-0.817
1.286	-0.730
1.287	-0.638
1.288	-0.728
1.289	-0.516
1.290	-0.651
1.291	-0.612
1.292	-0.575
1.293	-0.525
1.294	-0.347
1.295	-0.419
1.296	-0.353
1.297	-0.277
1.298	-0.058
1.299	0.060
1.300	-0.061
1.301	0.130
1.302	0.036
1.303	0.203
1.304	0.324
1.305	0.287
1.306	0.393
1.307	0.413
1.308	0.579
1.309	0.489
1.310	0.472
1.311	0.552
1.312	0.746
1.313	0.691
1.314	0.828
1.315	0.891
1.316	0.924
1.317	0.850
1.318	0.953
1.319	0.841
1.320	0.921
1.321	1.078
1.322	0.942
1.323	0.994
1.324	0.883
1.325	1.106
1.326	1.015
1.327	0.898
1.328	0.874
1.329	0.928
1.330	0.854
1.331	0.886
1.332	0.806
1.333	0.815
1.334	0.941
1.335	0.911
1.336	0.813
1.337	0.726
1.338	0.648
1.339	0.652
1.340	0.663
1.341	0.509
1.342	0.536
1.343	0.438
1.344	0.428
1.345	0.296
1.346	0.217
1.347	0.202
1.348	0.211
1.349	-0.045
1.350	0.051
1.351	-0.133
1.352	-0.249
1.353	-0.301
1.354	-0.192
1.355	-0.422
1.356	-0.251
1.357	-0.477
1.358	-0.564
1.359	-0.652
1.360	-0.554
1.361	-0.692
1.362	-0.719
1.363	-0.669
1.364	-0.761
1.365	-0.872
1.366	-0.808
1.367	-0.950
1.368	-0.846
1.369	-1.054
1.370	-0.885
1.371	-0.959
1.372	-1.009
1.373	-0.997
1.374	-1.102
1.375	-1.092
1.376	-0.891
1.377	-1.002
1.378	-0.934
1.379	-0.901
1.380	-0.944
1.381	-0.956
1.382	-0.782
1.383	-0.868
1.384	-0.860
1.385	-0.755
1.386	-0.751
1.387	-0.752
1.388	-0.806
1.389	-0.575
1.390	-0.601
1.391	-0.499
1.392	-0.599
1.393	-0.349
1.394	-0.396
1.395	-0.292
1.396	-0.360
1.397	-0.304
1.398	-0.057
1.399	0.010
1.400	-0.116
1.401	0.073
1.402	0.083
1.403	0.170
1.404	0.129
1.405	0.287
1.406	0.384
1.407	0.538
1.408	0.575
1.409	0.475
1.410	0.642
1.411	0.612
1.412	0.722
1.413	0.781
1.414	0.879
1.415	0.706
1.416	0.826
1.417	0.880
1.418	0.904
1.419	0.915
1.420	0.892
1.421	1.079
1.422	0.879
1.423	0.940
1.424	1.060
1.425	0.994
1.426	1.088
1.427	1.068
1.428	0.984
1.429	1.002
1.430	0.975
1.431	0.941
1.432	0.824
1.433	0.983
1.434	0.963
1.435	0.733
1.436	0.731
1.437	0.738
1.438	0.596
1.439	0.566
1.440	0.661
1.441	0.626
1.442	0.510
1.443	0.411
1.444	0.385
1.445	0.321
1.446	0.257
1.447	0.311
1.448	0.015
1.449	-0.055
1.450	-0.017
1.451	-0.108
1.452	-0.007
1.453	-0.183
1.454	-0.220
1.455	-0.253
1.456	-0.245
1.457	-0.432
1.458	-0.475
1.459	-0.535
1.460	-0.686
1.461	-0.731
1.462	-0.798
1.463	-0.783
1.464	-0.883
1.465	-0.929
1.466	-0.849
1.467	-0.904
1.468	-0.890
1.469	-0.899
1.470	-0.925
1.471	-1.006
1.472	-0.986
1.473	-1.063
1.474	-0.925
1.475	-1.111
1.476	-0.932
1.477	-1.036
1.478	-1.095
1.479	-0.888
1.480	-0.987
1.481	-0.935
1.482	-0.994
1.483	-0.919
1.484	-0.720
1.485	-0.745
1.486	-0.883
1.487	-0.606
1.488	-0.752
1.489	-0.618
1.490	-0.589
1.491	-0.576
1.492	-0.431
1.493	-0.416
1.494	-0.337
1.495	-0.246
1.496	-0.233
1.497	-0.287
1.498	-0.215
1.499	-0.158
1.500	0.057
1.501	0.124
1.502	0.118
1.503	0.115
1.504	0.364
1.505	0.250
1.506	0.310
1.507	0.482
1.508	0.504
1.509	0.489
1.510	0.600
1.511	0.749
1.512	0.758
1.513	0.777
1.514	0.715
1.515	0.882
1.516	0.831
1.517	0.833
1.518	0.976
1.519	0.974
1.520	1.053
1.521	0.913
1.522	0.861
1.523	1.019
1.524	1.078
1.525	1.035
1.526	0.964
1.527	0.962
1.528	1.043
1.529	0.970
1.530	0.951
1.531	0.922
1.532	0.843
1.533	0.994
1.534	0.889
1.535	0.738
1.536	0.704
1.537	0.840
1.538	0.795
1.539	0.719
1.540	0.527
1.541	0.533
1.542	0.550
1.543	0.314
1.544	0.288
1.545	0.196
1.546	0.335
1.547	0.219
1.548	0.094
1.549	0.095
1.550	-0.049
1.551	-0.117
1.552	-0.023
1.553	-0.233
1.554	-0.151
1.555	-0.252
1.556	-0.254
1.557	-0.487
1.558	-0.579
1.559	-0.486
1.560	-0.523
1.561	-0.610
1.562	-0.768
1.563	-0.851
1.564	-0.751
1.565	-0.723
1.566	-0.913
1.567	-0.797
1.568	-0.833
1.569	-1.013
1.570	-0.916
1.571	-1.082
1.572	-0.943
1.573	-1.014
1.574	-1.098
1.575	-0.916
1.576	-1.007
1.577	-0.881
1.578	-0.992
1.579	-0.884
1.580	-0.933
1.581	-0.864
1.582	-0.999
1.583	-0.880
1.584	-0.949
1.585	-0.930
1.586	-0.842
1.587	-0.845
1.588	-0.742
1.589	-0.682
1.590	-0.529
1.591	-0.654
1.592	-0.374
1.593	-0.326
1.594	-0.483
1.595	-0.306
1.596	-0.188
1.597	-0.245
1.598	-0.169
1.599	-0.055
1.600	-0.016
1.601	0.180
1.602	0.145
1.603	0.085
1.604	0.219
1.605	0.354
1.606	0.475
1.607	0.512
1.608	0.512
1.609	0.508
1.610	0.634
1.611	0.562
1.612	0.597
1.613	0.806
1.614	0.816
1.615	0.742
1.616	0.925
1.617	0.975
1.618	0.847
1.619	0.827
1.620	0.880
1.621	0.844
1.622	0.887
1.623	0.904
1.624	1.099
1.625	0.915
1.626	1.037
1.627	1.029
1.628	0.964
1.629	1.090
1.630	0.871
1.631	1.021
1.632	1.018
1.633	0.941
1.634	0.958
1.635	0.767
1.636	0.755
1.637	0.824
1.638	0.604
1.639	0.527
1.640	0.530
1.641	0.626
1.642	0.421
1.643	0.405
1.644	0.410
1.645	0.418
1.646	0.286
1.647	0.185
1.648	0.208
1.649	0.167
